routing,ts,type,client,server,proto,rate,load_factor,status,response_ms,severity,rebuffer,buffer_ratio
hybrid,1785406495.3625038,http,home1,cdn1,tcp,GET:medium.bin,,200.0,343.69,,,
hybrid,1785406495.800439,http,home2,origin,tcp,GET:large.bin,,200.0,97.04,,,
hybrid,1785406495.9085088,ssh,mob1,isp_gw,tcp,16K,0.65,,,,,
hybrid,1785406496.840665,video,home2,cdn1,udp,3544K,0.73,,,,,
hybrid,1785406497.3580806,http,corp1,root1,tcp,GET:medium.bin,,200.0,265.49,,,
hybrid,1785406498.1141565,http,corp2,root1,tcp,GET:small.bin,,200.0,138.1,,,
hybrid,1785406498.7571588,web,mob2,root1,tcp,1254K,0.65,,,,,
hybrid,1785406499.5577636,http,corp2,origin,tcp,POST:small.bin,,200.0,929.32,,,
hybrid,1785406500.487995,email,home2,isp_gw,tcp,73K,0.66,,,,,
hybrid,1785406501.1231828,iot,mob2,isp_gw,udp,6K,0.67,,,,,
hybrid,1785406502.221939,http,mob2,cdn2,tcp,GET:large.bin,,200.0,1599.34,,,
hybrid,1785406502.95338,web,home2,isp_gw,tcp,1395K,0.7,,,,,
hybrid,1785406503.433189,http,corp2,origin,tcp,GET:large.bin,,200.0,76.98,,,
hybrid,1785406504.7661002,gaming,home1,cdn2,udp,57K,0.68,,,,,
hybrid,1785406505.3866415,http,home2,cdn2,tcp,GET:large.bin,,200.0,609.59,,,
hybrid,1785406505.4455004,web,corp2,root1,tcp,1136K,0.66,,,,,
hybrid,1785406506.1239443,abr_stream,mob1,cdn2,tcp,480p:1505K,,,,,False,1.02
hybrid,1785406506.3771276,http,mob1,origin,tcp,GET:index.html,,200.0,0.02,,,
hybrid,1785406506.8333683,http,corp1,origin,tcp,GET:medium.bin,,200.0,84.48,,,
hybrid,1785406507.1386347,video,corp1,cdn1,udp,2477K,0.74,,,,,
hybrid,1785406508.3998013,web,home2,origin,tcp,298K,0.69,,,,,
hybrid,1785406508.473687,http,mob2,origin,tcp,GET:index.html,,200.0,166.41,,,
hybrid,1785406508.9564693,web,corp1,origin,tcp,560K,0.7,,,,,
hybrid,1785406509.0134313,abr_stream,mob1,cdn2,tcp,480p:1486K,,,,,False,1.0
hybrid,1785406509.3619144,http,corp2,isp_gw,tcp,GET:small.bin,,200.0,43.64,,,
hybrid,1785406509.4803843,congestion_gen,all_clients,root1,tcp,15Mbps_link,0.68,,,,,
hybrid,1785406510.139732,http,mob1,cdn2,tcp,GET:medium.bin,,200.0,0.01,,,
hybrid,1785406510.2461815,web,corp2,origin,tcp,1306K,0.73,,,,,
hybrid,1785406511.2172225,web,mob2,root1,tcp,525K,0.7,,,,,
hybrid,1785406511.489596,http,mob1,origin,tcp,POST:large.bin,,304.0,0.02,,,
hybrid,1785406512.6594062,dns,corp1,cdn2,udp,5K,0.71,,,,,
hybrid,1785406512.901151,abr_stream,mob1,cdn2,tcp,480p:1707K,,,,,False,1.0
hybrid,1785406513.2461753,http,corp2,origin,tcp,POST:medium.bin,,200.0,970.63,,,
hybrid,1785406513.5676408,video,corp2,origin,udp,614K,0.7,,,,,
hybrid,1785406514.6185083,http,mob1,origin,tcp,GET:small.bin,,200.0,0.01,,,
hybrid,1785406514.893349,voip,mob1,cdn1,udp,53K,0.68,,,,,
hybrid,1785406515.1983309,dns,mob1,cdn2,udp,9K,0.7,,,,,
hybrid,1785406515.549889,bulk,home1,root1,tcp,2728K,0.65,,,,,
hybrid,1785406515.9689806,http,corp2,root1,tcp,GET:index.html,,200.0,136.56,,,
hybrid,1785406516.0331025,gaming,mob2,isp_gw,udp,82K,0.72,,,,,
hybrid,1785406516.3500197,p2p,mob2,cdn2,tcp,2666K,0.74,,,,,
hybrid,1785406516.7906835,abr_stream,mob1,cdn2,tcp,480p:1354K,,,,,True,0.83
hybrid,1785406517.0302088,http,home1,cdn1,tcp,GET:medium.bin,,200.0,510.9,,,
hybrid,1785406517.481729,burst,"corp2,corp1,home1",isp_gw,tcp,high,0.72,,,,,
hybrid,1785406517.7018676,iot,mob2,cdn1,udp,2K,0.71,,,,,
hybrid,1785406518.322841,http,corp1,cdn2,tcp,GET:medium.bin,,404.0,288.08,,,
hybrid,1785406518.7819188,http,mob2,cdn2,tcp,POST:medium.bin,,200.0,0.02,,,
hybrid,1785406519.133505,video,corp2,isp_gw,udp,1626K,0.7,,,,,
hybrid,1785406519.483066,http,home2,cdn1,tcp,GET:small.bin,,200.0,192.6,,,
hybrid,1785406519.701569,p2p,home1,origin,tcp,2878K,0.69,,,,,
hybrid,1785406521.490178,abr_stream,mob1,cdn2,tcp,480p:1483K,,,,,True,0.79
hybrid,1785406522.2652347,cloud,mob1,cdn2,tcp,849K,0.66,,,,,
hybrid,1785406522.66468,http,home2,cdn1,tcp,GET:large.bin,,200.0,2441.81,,,
hybrid,1785406523.6590014,web,mob1,cdn2,tcp,174K,0.7,,,,,
hybrid,1785406524.1859891,http,home1,cdn2,tcp,GET:index.html,,200.0,203.67,,,
hybrid,1785406525.5139077,http,corp2,origin,tcp,GET:small.bin,,200.0,0.02,,,
hybrid,1785406525.5674794,web,mob1,cdn2,tcp,1073K,0.68,,,,,
hybrid,1785406526.1165817,http,home1,cdn2,tcp,GET:small.bin,,200.0,207.2,,,
hybrid,1785406526.7615302,http,home1,cdn2,tcp,GET:small.bin,,200.0,169.72,,,
hybrid,1785406526.9859505,cloud,mob2,root1,tcp,135K,0.67,,,,,
hybrid,1785406527.615131,video,home2,root1,udp,1078K,0.73,,,,,
hybrid,1785406528.125424,http,home2,root1,tcp,GET:large.bin,,200.0,0.02,,,
hybrid,1785406528.224582,bulk,mob2,origin,tcp,2867K,0.68,,,,,
hybrid,1785406528.9877725,voip,mob2,origin,udp,35K,0.66,,,,,
hybrid,1785406529.4098704,web,corp2,root1,tcp,1332K,0.72,,,,,
hybrid,1785406529.696431,http,home1,root1,tcp,POST:medium.bin,,200.0,969.81,,,
hybrid,1785406529.750304,web,mob2,cdn2,tcp,1156K,0.66,,,,,
hybrid,1785406530.5186894,http,home1,root1,tcp,GET:large.bin,,200.0,478.96,,,
hybrid,1785406530.8552103,video,mob1,cdn1,udp,1715K,0.74,,,,,
hybrid,1785406531.6002486,http,corp1,isp_gw,tcp,GET:index.html,,200.0,38.79,,,
hybrid,1785406532.507012,http,home1,root1,tcp,GET:index.html,,200.0,0.03,,,
hybrid,1785406532.8214543,ssh,home1,origin,tcp,8K,0.67,,,,,
hybrid,1785406534.3114083,anomaly:dns_amplify,mob2,isp_gw,udp,dns_amplification,,,,high,,
hybrid,1785406534.4751017,http,mob2,origin,tcp,GET:index.html,,200.0,1188.96,,,
hybrid,1785406534.5175247,web,mob2,origin,tcp,1180K,0.68,,,,,
hybrid,1785406535.562893,http,mob1,cdn1,tcp,GET:index.html,,200.0,259.98,,,
hybrid,1785406535.6333103,cloud,mob1,cdn1,tcp,665K,0.69,,,,,
hybrid,1785406536.4141414,https,home2,isp_gw,tcp,614K,0.69,,,,,
hybrid,1785406536.4903731,abr_stream,mob2,cdn1,tcp,480p:1610K,,,,,False,22.38
hybrid,1785406536.4904487,abr_stream,mob2,cdn1,tcp,720p:2796K,,,,,False,33.41
hybrid,1785406536.490465,abr_stream,mob2,cdn1,tcp,1080p:4900K,,,,,False,38.17
hybrid,1785406536.490477,abr_stream,mob2,cdn1,tcp,4K:15869K,,,,,False,22.13
hybrid,1785406537.8892567,http,mob2,root1,tcp,GET:small.bin,,200.0,1628.88,,,
hybrid,1785406538.058854,cloud,mob2,origin,tcp,1027K,0.74,,,,,
hybrid,1785406539.362805,http,corp1,cdn2,tcp,POST:index.html,,200.0,961.22,,,
hybrid,1785406539.925593,dns,mob1,origin,udp,3K,0.67,,,,,
hybrid,1785406541.4069831,http,home1,root1,tcp,POST:small.bin,,404.0,960.75,,,
hybrid,1785406541.761501,p2p,corp1,isp_gw,tcp,1999K,0.65,,,,,
hybrid,1785406543.24294,web,corp2,cdn2,tcp,263K,0.71,,,,,
hybrid,1785406543.2558503,http,home2,isp_gw,tcp,GET:large.bin,,200.0,466.62,,,
hybrid,1785406544.202641,ssh,home2,cdn1,tcp,23K,0.73,,,,,
hybrid,1785406544.312055,anomaly:port_scan,mob1,cdn2,tcp,ports=860-869,,,,medium,,
hybrid,1785406545.0275557,video,home2,root1,udp,382K,0.69,,,,,
hybrid,1785406545.348342,http,home2,root1,tcp,POST:large.bin,,200.0,963.37,,,
hybrid,1785406545.9898036,dns,mob2,isp_gw,udp,8K,0.71,,,,,
hybrid,1785406546.9722283,http,mob1,cdn2,tcp,GET:medium.bin,,200.0,515.57,,,
hybrid,1785406546.9943364,https,home2,root1,tcp,1217K,0.7,,,,,
hybrid,1785406547.7881489,iot,mob2,root1,udp,1K,0.68,,,,,
hybrid,1785406548.4725082,http,mob2,root1,tcp,POST:small.bin,,200.0,926.4,,,
hybrid,1785406549.431559,http,corp1,root1,tcp,GET:medium.bin,,200.0,272.34,,,
hybrid,1785406549.6159544,dns,mob2,origin,udp,8K,0.74,,,,,
hybrid,1785406550.3217375,https,mob2,origin,tcp,313K,0.65,,,,,
hybrid,1785406550.6887472,web,home1,isp_gw,tcp,624K,0.69,,,,,
hybrid,1785406550.7672198,http,mob1,origin,tcp,GET:index.html,,200.0,131.7,,,
hybrid,1785406551.218121,web,corp1,cdn1,tcp,219K,0.68,,,,,
hybrid,1785406551.5673783,http,home2,origin,tcp,GET:small.bin,,301.0,96.94,,,
hybrid,1785406551.865373,https,corp2,cdn2,tcp,1676K,0.7,,,,,
hybrid,1785406552.2944045,burst,"home2,home1,corp2",isp_gw,tcp,high,0.72,,,,,
hybrid,1785406553.1869326,http,mob2,origin,tcp,GET:small.bin,,200.0,161.04,,,
hybrid,1785406553.375075,video,home2,origin,udp,1714K,0.64,,,,,
hybrid,1785406554.5878444,streaming,corp1,cdn1,tcp,1039K,0.64,,,,,
hybrid,1785406555.4014394,http,home2,isp_gw,tcp,GET:small.bin,,200.0,126.66,,,
hybrid,1785406556.420016,dns,corp1,isp_gw,udp,11K,0.67,,,,,
hybrid,1785406556.673689,http,corp2,cdn2,tcp,GET:index.html,,200.0,147.32,,,
hybrid,1785406557.5391307,video,corp1,cdn2,udp,969K,0.69,,,,,
hybrid,1785406558.09812,web,home1,isp_gw,tcp,729K,0.71,,,,,
hybrid,1785406558.3441634,http,mob1,isp_gw,tcp,GET:small.bin,,200.0,198.19,,,
hybrid,1785406559.5314538,http,home1,cdn2,tcp,GET:index.html,,200.0,173.32,,,
hybrid,1785406559.7148352,video,mob2,cdn2,udp,3448K,0.73,,,,,
hybrid,1785406560.600077,http,corp1,root1,tcp,GET:small.bin,,200.0,133.92,,,
hybrid,1785406561.1743667,p2p,mob1,origin,tcp,2603K,0.63,,,,,
hybrid,1785406561.2559822,http,mob2,cdn2,tcp,GET:small.bin,,301.0,320.57,,,
hybrid,1785406561.7994046,http,corp1,origin,tcp,GET:index.html,,200.0,83.63,,,
hybrid,1785406562.1937177,congestion_gen,all_clients,origin,tcp,15Mbps_link,0.7,,,,,
hybrid,1785406562.7108662,dns,corp2,cdn1,udp,7K,0.63,,,,,
hybrid,1785406563.086971,http,mob1,cdn2,tcp,GET:small.bin,,200.0,258.25,,,
hybrid,1785406564.2869215,web,mob1,origin,tcp,342K,0.65,,,,,
hybrid,1785406564.4731476,http,home1,origin,tcp,GET:large.bin,,200.0,86.67,,,
hybrid,1785406565.022545,http,corp2,cdn2,tcp,GET:index.html,,200.0,147.36,,,
hybrid,1785406565.640267,voip,corp1,cdn1,udp,33K,0.67,,,,,
hybrid,1785406565.723332,http,home1,cdn1,tcp,GET:small.bin,,200.0,175.34,,,
hybrid,1785406566.3249838,http,home1,origin,tcp,GET:medium.bin,,200.0,87.0,,,
hybrid,1785406566.511663,https,corp1,cdn1,tcp,2076K,0.72,,,,,
hybrid,1785406568.0493803,web,home2,root1,tcp,479K,0.69,,,,,
hybrid,1785406568.4040952,http,mob2,cdn1,tcp,GET:medium.bin,,200.0,644.91,,,
hybrid,1785406569.5553582,web,home2,cdn2,tcp,603K,0.65,,,,,
hybrid,1785406569.6678126,http,home2,root1,tcp,GET:large.bin,,200.0,0.01,,,
hybrid,1785406570.2148316,web,corp2,root1,tcp,1065K,0.64,,,,,
hybrid,1785406570.2854111,http,home2,isp_gw,tcp,GET:medium.bin,,200.0,0.02,,,
hybrid,1785406571.2244456,gaming,home1,root1,udp,83K,0.67,,,,,
hybrid,1785406571.6177344,http,mob1,isp_gw,tcp,GET:medium.bin,,200.0,386.4,,,
hybrid,1785406572.3784258,ssh,home1,cdn1,tcp,25K,0.64,,,,,
hybrid,1785406572.9797108,https,mob1,isp_gw,tcp,1750K,0.68,,,,,
hybrid,1785406573.185867,http,corp2,root1,tcp,GET:large.bin,,200.0,643.83,,,
hybrid,1785406574.5524752,video,home1,origin,udp,880K,0.65,,,,,
hybrid,1785406575.5946329,http,corp2,root1,tcp,POST:medium.bin,,200.0,958.3,,,
hybrid,1785406576.1349633,voip,home1,cdn1,udp,53K,0.69,,,,,
hybrid,1785406577.112279,video,home1,root1,udp,2553K,0.68,,,,,
hybrid,1785406578.0063474,http,corp1,cdn1,tcp,POST:small.bin,,200.0,949.26,,,
hybrid,1785406578.8840551,bulk,mob2,isp_gw,tcp,4640K,0.61,,,,,
hybrid,1785406579.5771892,http,home2,cdn1,tcp,POST:index.html,,200.0,1004.48,,,
hybrid,1785406579.81878,video,corp2,isp_gw,udp,2727K,0.68,,,,,
hybrid,1785406581.2696326,http,corp2,cdn2,tcp,GET:large.bin,,200.0,692.69,,,
hybrid,1785406581.7960656,streaming,home2,cdn1,tcp,884K,0.61,,,,,
hybrid,1785406582.1158566,http,mob2,origin,tcp,GET:medium.bin,,200.0,161.64,,,
hybrid,1785406582.740898,email,home2,root1,tcp,68K,0.66,,,,,
hybrid,1785406583.7105682,http,mob2,cdn1,tcp,GET:medium.bin,,200.0,643.16,,,
hybrid,1785406584.2163622,p2p,corp1,isp_gw,tcp,2271K,0.61,,,,,
hybrid,1785406584.5983577,https,home2,root1,tcp,1146K,0.6,,,,,
hybrid,1785406584.6745553,http,mob1,isp_gw,tcp,GET:large.bin,,200.0,638.48,,,
hybrid,1785406585.4027011,http,home1,isp_gw,tcp,GET:medium.bin,,200.0,209.08,,,
hybrid,1785406586.2996724,ssh,home2,cdn2,tcp,7K,0.69,,,,,
hybrid,1785406587.9507709,http,home2,root1,tcp,GET:large.bin,,200.0,1709.79,,,
hybrid,1785406588.258814,congestion_gen,all_clients,cdn2,tcp,15Mbps_link,0.63,,,,,
hybrid,1785406588.5366075,http,corp1,isp_gw,tcp,GET:small.bin,,200.0,39.78,,,
hybrid,1785406588.840038,video,corp2,root1,udp,1244K,0.63,,,,,
hybrid,1785406589.475845,http,mob2,origin,tcp,GET:large.bin,,200.0,0.01,,,
hybrid,1785406590.3343208,web,mob1,cdn2,tcp,653K,0.67,,,,,
hybrid,1785406591.224933,http,corp1,cdn1,tcp,GET:large.bin,,404.0,577.27,,,
hybrid,1785406591.6763165,video,corp1,isp_gw,udp,2497K,0.67,,,,,
hybrid,1785406591.852053,http,home2,cdn2,tcp,GET:small.bin,,200.0,194.65,,,
hybrid,1785406592.767288,abr_stream,mob2,cdn2,tcp,480p:1394K,,,,,False,11.6
hybrid,1785406593.0827086,abr_stream,mob2,cdn2,tcp,720p:3118K,,,,,False,10.86
hybrid,1785406593.2255054,http,mob2,cdn1,tcp,GET:small.bin,,200.0,0.01,,,
hybrid,1785406593.400044,abr_stream,mob2,cdn2,tcp,1080p:5577K,,,,,False,8.35
hybrid,1785406593.5545185,web,home1,isp_gw,tcp,1056K,0.63,,,,,
hybrid,1785406594.6493914,voip,mob1,root1,udp,34K,0.66,,,,,
hybrid,1785406595.0072343,http,corp1,cdn1,tcp,GET:medium.bin,,200.0,287.73,,,
hybrid,1785406595.4782672,http,mob2,root1,tcp,POST:medium.bin,,200.0,0.03,,,
hybrid,1785406595.8245654,streaming,mob2,cdn2,tcp,964K,0.58,,,,,
hybrid,1785406596.2758305,http,corp2,origin,tcp,GET:index.html,,200.0,88.76,,,
hybrid,1785406596.8131378,video,corp2,root1,udp,2634K,0.58,,,,,
hybrid,1785406597.5482435,http,home1,cdn1,tcp,GET:small.bin,,304.0,170.21,,,
hybrid,1785406597.939884,http,corp1,origin,tcp,GET:index.html,,200.0,86.12,,,
hybrid,1785406597.966956,abr_stream,mob2,cdn2,tcp,4K:13321K,,,,,True,0.65
hybrid,1785406598.011052,video,home2,cdn2,udp,1154K,0.62,,,,,
hybrid,1785406598.6475174,http,corp2,origin,tcp,GET:large.bin,,200.0,77.5,,,
hybrid,1785406599.0038006,cloud,mob1,cdn2,tcp,1032K,0.61,,,,,
hybrid,1785406599.2575133,burst,"mob2,corp2,home2",cdn2,tcp,high,0.66,,,,,
hybrid,1785406599.2744305,anomaly:dns_amplify,mob2,cdn2,udp,dns_amplification,,,,high,,
hybrid,1785406600.0658205,http,home2,cdn2,tcp,GET:medium.bin,,500.0,387.5,,,
hybrid,1785406600.8189428,video,home1,root1,udp,2696K,0.65,,,,,
hybrid,1785406601.3543203,video,corp1,cdn2,udp,2474K,0.62,,,,,
hybrid,1785406601.7488043,bulk,corp1,cdn2,tcp,3097K,0.6,,,,,
hybrid,1785406602.385013,https,home1,root1,tcp,1767K,0.62,,,,,
hybrid,1785406602.6487854,http,mob2,cdn1,tcp,GET:medium.bin,,301.0,1647.36,,,
hybrid,1785406603.876634,web,home2,root1,tcp,192K,0.64,,,,,
hybrid,1785406604.2077498,http,mob1,origin,tcp,GET:small.bin,,304.0,130.81,,,
hybrid,1785406604.2443547,video,mob1,origin,udp,2840K,0.64,,,,,
hybrid,1785406605.0682576,http,corp1,origin,tcp,GET:small.bin,,200.0,75.11,,,
hybrid,1785406605.9356427,http,home1,origin,tcp,GET:index.html,,200.0,172.75,,,
hybrid,1785406605.988172,web,home1,root1,tcp,601K,0.58,,,,,
hybrid,1785406606.8591824,dns,corp2,cdn1,udp,10K,0.59,,,,,
hybrid,1785406606.9671166,abr_stream,home2,isp_gw,tcp,480p:1403K,,,,,False,28.48
hybrid,1785406606.9671934,abr_stream,home2,isp_gw,tcp,720p:3177K,,,,,False,30.84
hybrid,1785406606.9672098,abr_stream,home2,isp_gw,tcp,1080p:6477K,,,,,False,21.96
hybrid,1785406606.9672215,abr_stream,home2,isp_gw,tcp,4K:16318K,,,,,False,36.39
hybrid,1785406606.9672315,abr_stream,home2,isp_gw,tcp,4K:16464K,,,,,False,37.29
hybrid,1785406606.9672408,abr_stream,home2,isp_gw,tcp,4K:12547K,,,,,False,27.45
hybrid,1785406606.9672494,abr_stream,home2,isp_gw,tcp,4K:12591K,,,,,False,29.21
hybrid,1785406607.095358,http,home2,isp_gw,tcp,GET:large.bin,,200.0,466.32,,,
hybrid,1785406608.0858967,web,corp1,cdn1,tcp,432K,0.57,,,,,
hybrid,1785406608.2386394,http,home1,origin,tcp,GET:small.bin,,200.0,114.94,,,
hybrid,1785406609.1856472,http,mob1,root1,tcp,GET:small.bin,,200.0,248.18,,,
hybrid,1785406609.814851,gaming,corp1,cdn1,udp,69K,0.57,,,,,
hybrid,1785406610.6931388,http,corp2,cdn1,tcp,GET:large.bin,,200.0,477.53,,,
hybrid,1785406611.1628926,voip,corp2,origin,udp,41K,0.56,,,,,
hybrid,1785406612.5525773,http,home1,cdn1,tcp,GET:large.bin,,200.0,501.41,,,
hybrid,1785406612.742099,streaming,corp2,cdn1,tcp,887K,0.55,,,,,
hybrid,1785406613.257702,web,home2,cdn1,tcp,180K,0.55,,,,,
hybrid,1785406613.2605274,congestion_gen,all_clients,cdn2,tcp,15Mbps_link,0.56,,,,,
hybrid,1785406614.20528,web,mob1,origin,tcp,557K,0.61,,,,,
hybrid,1785406614.966575,http,mob1,origin,tcp,GET:index.html,,200.0,1146.73,,,
hybrid,1785406615.124322,web,home1,root1,tcp,337K,0.57,,,,,
hybrid,1785406615.6101277,http,home1,root1,tcp,GET:large.bin,,200.0,0.01,,,
hybrid,1785406616.2050433,ssh,home1,origin,tcp,7K,0.64,,,,,
hybrid,1785406616.5530946,http,mob1,origin,tcp,GET:medium.bin,,200.0,132.39,,,
hybrid,1785406616.60625,ssh,mob2,isp_gw,tcp,15K,0.58,,,,,
hybrid,1785406617.1462376,http,home1,root1,tcp,GET:index.html,,200.0,156.5,,,
hybrid,1785406618.1146054,web,home2,isp_gw,tcp,269K,0.6,,,,,
hybrid,1785406618.875986,gaming,corp2,isp_gw,udp,48K,0.57,,,,,
hybrid,1785406619.0438762,abr_stream,corp2,origin,tcp,480p:1563K,,,,,False,20.12
hybrid,1785406619.120529,abr_stream,corp2,origin,tcp,720p:3220K,,,,,False,21.22
hybrid,1785406619.1389384,http,home1,origin,tcp,POST:small.bin,,200.0,983.79,,,
hybrid,1785406619.1973386,abr_stream,corp2,origin,tcp,1080p:5945K,,,,,False,31.21
hybrid,1785406619.273939,abr_stream,corp2,origin,tcp,4K:13507K,,,,,False,38.01
hybrid,1785406619.3505392,abr_stream,corp2,origin,tcp,4K:17711K,,,,,False,30.18
hybrid,1785406621.0504034,http,home1,cdn2,tcp,GET:medium.bin,,200.0,1350.87,,,
hybrid,1785406621.473078,dns,mob1,isp_gw,udp,12K,0.63,,,,,
hybrid,1785406622.1463954,bulk,mob1,root1,tcp,3408K,0.57,,,,,
hybrid,1785406622.4752429,http,mob2,root1,tcp,GET:large.bin,,200.0,957.56,,,
hybrid,1785406623.6257572,http,mob1,origin,tcp,GET:large.bin,,200.0,150.25,,,
hybrid,1785406623.6433992,streaming,home2,root1,tcp,2044K,0.54,,,,,
hybrid,1785406624.8432982,video,home1,cdn1,udp,1212K,0.62,,,,,
hybrid,1785406624.937044,http,mob1,root1,tcp,GET:small.bin,,200.0,306.62,,,
hybrid,1785406626.2924302,http,mob2,root1,tcp,POST:index.html,,200.0,956.04,,,
hybrid,1785406626.386463,streaming,mob1,root1,tcp,2204K,0.56,,,,,
hybrid,1785406626.9665704,bulk,mob2,origin,tcp,2556K,0.59,,,,,
hybrid,1785406627.0537975,http,corp2,cdn2,tcp,GET:large.bin,,200.0,0.01,,,
hybrid,1785406628.08946,http,corp2,cdn2,tcp,GET:index.html,,200.0,0.01,,,
hybrid,1785406628.242448,video,home2,cdn1,udp,2247K,0.55,,,,,
hybrid,1785406629.5003686,http,home1,cdn2,tcp,GET:large.bin,,200.0,0.02,,,
hybrid,1785406630.2178676,bulk,mob2,cdn2,tcp,3738K,0.59,,,,,
hybrid,1785406630.2810516,anomaly:ping_sweep,mob1,root1,icmp,subnet=10.1.0.0/24,,,,low,,
hybrid,1785406630.5909584,http,mob1,cdn1,tcp,GET:small.bin,,200.0,264.2,,,
hybrid,1785406631.965301,http,home1,cdn1,tcp,GET:large.bin,,200.0,500.52,,,
hybrid,1785406632.1672788,web,corp2,origin,tcp,168K,0.53,,,,,
hybrid,1785406632.6684816,web,home2,origin,tcp,754K,0.57,,,,,
hybrid,1785406633.064083,http,corp1,root1,tcp,GET:large.bin,,200.0,554.25,,,
hybrid,1785406633.6165452,dns,corp1,root1,udp,4K,0.55,,,,,
hybrid,1785406634.461354,http,corp1,cdn1,tcp,GET:small.bin,,200.0,145.0,,,
hybrid,1785406635.1644633,http,mob2,isp_gw,tcp,GET:index.html,,200.0,251.1,,,
hybrid,1785406635.4416127,email,home2,isp_gw,tcp,67K,0.57,,,,,
hybrid,1785406635.9809518,web,mob1,root1,tcp,65K,0.54,,,,,
hybrid,1785406636.0904877,http,corp2,root1,tcp,GET:small.bin,,404.0,139.08,,,
hybrid,1785406636.9438548,ssh,home2,cdn1,tcp,22K,0.51,,,,,
hybrid,1785406637.9433467,http,corp1,root1,tcp,GET:large.bin,,200.0,432.99,,,
hybrid,1785406638.1838667,video,corp2,cdn2,udp,2448K,0.5,,,,,
hybrid,1785406638.8846722,dns,home2,root1,udp,3K,0.58,,,,,
hybrid,1785406639.4260044,http,corp1,origin,tcp,POST:index.html,,200.0,975.7,,,
hybrid,1785406640.5042777,https,home2,cdn1,tcp,507K,0.55,,,,,
hybrid,1785406641.055215,http,home2,root1,tcp,GET:small.bin,,200.0,181.24,,,
hybrid,1785406641.6303754,http,corp1,cdn2,tcp,GET:small.bin,,304.0,145.38,,,
hybrid,1785406642.4675713,voip,mob2,root1,udp,26K,0.54,,,,,
hybrid,1785406643.0752008,http,mob1,cdn1,tcp,GET:medium.bin,,200.0,516.4,,,
hybrid,1785406643.8978877,dns,home1,root1,udp,4K,0.51,,,,,
hybrid,1785406644.1039903,http,mob1,cdn1,tcp,GET:medium.bin,,200.0,515.97,,,
hybrid,1785406644.993547,web,home1,root1,tcp,675K,0.49,,,,,
hybrid,1785406646.245658,http,home2,root1,tcp,POST:medium.bin,,200.0,959.86,,,
hybrid,1785406646.574013,web,corp2,cdn1,tcp,237K,0.48,,,,,
hybrid,1785406647.8186078,http,home2,origin,tcp,GET:small.bin,,304.0,97.76,,,
hybrid,1785406648.571457,p2p,corp1,root1,tcp,2116K,0.52,,,,,
hybrid,1785406648.7296813,http,mob2,origin,tcp,GET:medium.bin,,200.0,161.28,,,
hybrid,1785406649.264221,burst,"mob1,home1,corp1",cdn2,tcp,high,0.48,,,,,
hybrid,1785406650.156563,email,mob2,root1,tcp,16K,0.51,,,,,
hybrid,1785406650.4176576,http,corp2,root1,tcp,GET:medium.bin,,200.0,279.27,,,
hybrid,1785406651.6020803,gaming,home1,isp_gw,udp,60K,0.53,,,,,
hybrid,1785406651.8939097,http,corp2,cdn2,tcp,GET:small.bin,,200.0,155.57,,,
hybrid,1785406652.4378374,web,corp1,isp_gw,tcp,284K,0.49,,,,,
hybrid,1785406653.1442635,video,home2,cdn2,udp,2646K,0.55,,,,,
hybrid,1785406654.2832336,http,mob2,origin,tcp,POST:index.html,,404.0,1665.88,,,
hybrid,1785406654.5252016,video,home1,cdn1,udp,907K,0.54,,,,,
hybrid,1785406654.929202,iot,corp2,root1,udp,2K,0.47,,,,,
hybrid,1785406655.361821,bulk,home1,root1,tcp,4427K,0.56,,,,,
hybrid,1785406655.4405727,http,corp1,cdn2,tcp,GET:large.bin,,200.0,674.64,,,
hybrid,1785406657.1694708,dns,corp1,cdn2,udp,10K,0.56,,,,,
hybrid,1785406657.503974,http,home2,cdn1,tcp,POST:large.bin,,200.0,955.35,,,
hybrid,1785406657.6805098,p2p,corp1,origin,tcp,1677K,0.53,,,,,
hybrid,1785406658.426099,http,home2,root1,tcp,GET:small.bin,,200.0,182.42,,,
hybrid,1785406659.521079,web,corp2,root1,tcp,306K,0.55,,,,,
hybrid,1785406659.8687117,http,mob2,isp_gw,tcp,GET:small.bin,,200.0,0.01,,,
hybrid,1785406660.1220996,voip,corp1,cdn1,udp,35K,0.47,,,,,
hybrid,1785406660.8548634,http,corp1,cdn1,tcp,GET:large.bin,,200.0,465.84,,,
hybrid,1785406661.2145083,video,corp1,isp_gw,udp,582K,0.46,,,,,
hybrid,1785406661.8059762,web,home2,origin,tcp,239K,0.53,,,,,
hybrid,1785406661.9769146,http,corp1,isp_gw,tcp,GET:index.html,,200.0,38.38,,,
hybrid,1785406662.58014,http,corp2,isp_gw,tcp,GET:large.bin,,301.0,0.01,,,
hybrid,1785406662.7992449,dns,mob1,cdn2,udp,7K,0.46,,,,,
hybrid,1785406663.880345,web,home2,cdn2,tcp,255K,0.47,,,,,
hybrid,1785406663.9956548,anomaly:port_scan,mob1,isp_gw,tcp,ports=847-867,,,,medium,,
hybrid,1785406664.2376623,http,mob2,origin,tcp,GET:medium.bin,,200.0,161.16,,,
hybrid,1785406664.6032753,web,corp1,cdn2,tcp,882K,0.45,,,,,
hybrid,1785406665.725597,http,corp1,origin,tcp,GET:medium.bin,,200.0,75.1,,,
